restid,name,address,phone,mobile,latitude,longitude,city
538,"皇家哥本哈根咖啡輕食複合店 (忠孝SOGO店)",臺北市大安區忠孝東路四段45號4F,02-27113362#,,25.041902,121.544883,臺北市
537,"UCC Café Mercado (忠孝SOGO店)",臺北市大安區忠孝東路四段45號B2,02-27416800#,,25.041902,121.544883,臺北市
494,義美見學餐廳(北榮美食街),臺北市北投區石牌路二段201號生活廣場,02-28749302#,,25.119181,121.519166,臺北市
493,紅豆食府(北榮美食街),臺北市北投區石牌路二段201號生活廣場,02-28713068#,,25.119181,121.519166,臺北市
492,皇家傳承(北榮美食街),臺北市北投區石牌路二段201號生活廣場,02-28747328#,,25.119181,121.519166,臺北市
491,洪祖師擔仔麵(北榮美食街),臺北市北投區石牌路二段201號生活廣場,-#,0920283013,25.119181,121.519166,臺北市
487,西雅圖極品咖啡(北榮美食街),臺北市北投區石牌路二段201號生活廣場,02-28760276#,,25.119181,121.519166,臺北市
484,甲大鴻港式燒臘(北榮美食街),臺北市北投區石牌路二段201號生活廣場,-#,0976698108,25.119181,121.519166,臺北市
483,小南門/小南門點心世界(北榮美食街),臺北市北投區石牌路二段201號生活廣場,02-28751220#,,25.119181,121.519166,臺北市
482,十勝石燒(北榮美食街),臺北市北投區石牌路二段201號生活廣場,-#,0919329057,25.119181,121.519166,臺北市
481,Mos摩斯漢堡(北榮美食街),臺北市北投區石牌路二段201號生活廣場,02-28710185#,,25.119181,121.519166,臺北市
405,雙溪平林休閒農場,新北市雙溪區平林里外平林35號,02-4934016#,0921931032,25.037272,121.8535,新北市
404,魚缸珈琲館,新北市蘆洲區三民路78號,02-82828350#,,25.084123,121.475129,新北市
